Employee Number,Title,First Forname,Surname,Starting Original Date,Emp End Date,SSP Payment,SSP Contra Payment,SMP Payment,OMP Payment,SMP Recovery,CHILDCARE-NEW,BASIC PAY,Qty1,Net1,Tax1,Qty2,Net2,Tax2,Divisor,Pensionable Pay Offset,BASIC ARREARS,BASIC ARR - NP,PDI,CSP-BASIC ADJ,HOLIDAY PAY,O/T @ 1,O/T @ 1.5,OVERTIME CASH,SHIFT ALLW,ACTING ALLW,WEIGHTING,SUPPLEMENT,BONUS,U/P LEAVE,PENSION REFUND,REFER A FRIEND,INCENTIVE,COMMISSION,PILON-T,EX-GRATIA-N,EX-GRATIA-T,SIGNING FEE,TOP UP - OTHER,TOP UP - HOLIDAY,TOP UP - BANK HOLIDAY,Den 1 - EE,Den 1 - PAR,Den 1 - SP,Den 1 - FAM,Den 3 - EE,Den 3 - PAR,Den 3 - FAM,Den 6 - EE,Den 6 - PAR,,Choose IPad,Choose TV,Choose Mobiles - TopUp,Gym Flex,CHOOSECHILDCARE,CHOOSEBIKES,CHOOSEHEALTH,Smart Pension,SMART AVC %,SMART AVC £,WPR Sal Sac,Sal Sac,,Tax Paid,NI Contracted In,NI Pensioner Contracted In,Student Loan,Pension 1,VC %,VC Cash,WPR Non Sal Sacrifice,Entitled Workers Sal Sac,Entitled Workers Non Sal Sac,PRIORITY1,CSA1-PRE 04/03,CSA-POST 04/03,CSA-POST 04/03,CSA-POST 04/03,COUNCIL TAX > 07,COUNC TAX2 >07,NON PRIORITY1,A E O FINES,EAS 3 - POST 04/10,GAYE,CHOOSECHILDCARE,CHOOSEVOUCHERS,CHOOSETRAVEL,ADVANCE,LOAN,OVERPAYMENTS,SAYE 2009,SAYE 2010,SAYE 2011,SAYE 2012 3 Yr,SAYE 2012 5Yr,SAYE 2013 3 Yr,SAYE 2013 5Yr,GYM SUBS,MONIES REC,CAR FINES,Healthcare Gold - Single,Healthcare Gold - SPF,Healthcare Gold - Partner,Healthcare Gold - Family,,Net Pay (Total)
234844,MR,First Name 145049,Last Name 145049,18/01/2010,,0,0,0,0,0,0,1527.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.4,0,0,0,0,0,0,27.66,0,0,0,0,0,0,0,0,0,1676.63,-20.73,0,0,0,0,0,0,0,0,0,-20.75,0,-41.48,262.4,175.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437.87,1687.38
234845,MR,First Name 145074,Last Name 145074,29/01/2010,,0,0,0,0,0,0,1472.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.59,0,0,0,0,37.03,0,45.64,0,0,0,0,0,0,0,0,0,2071.49,-76.51,0,0,0,0,0,0,0,0,0,-19.64,0,-96.15,340.4,216.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.69,1858.75
234846,MR,First Name 145075,Last Name 145075,18/01/2010,,0,0,0,0,0,0,1557.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,143.76,0,0,0,0,0,0,0,0,0,0,0,4273.68,0,0,0,0,221.22,275.03,0,0,0,0,0,0,0,0,0,0,5980.92,-31.42,0,0,0,0,0,0,0,-32.02,0,-32.02,0,-95.46,1727.71,396.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,2274.56,4101
234847,MR,First Name 145076,Last Name 145076,15/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,808.4,0,0,0,0,9.28,271.3,27.33,0,0,0,0,0,0,0,0,0,2133.05,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,370.2,231.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,611.68,1980.33
234848,MR,First Name 145092,Last Name 145092,04/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,975.78,0,0,0,0,0,0,23.75,0,0,0,0,0,0,0,0,0,2016.27,0,0,0,0,0,0,0,-31.14,0,0,0,0,-31.14,432.8,217.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650.27,1824.96
234849,MRS,First Name 145134,Last Name 145134,25/01/2010,,0,0,0,0,0,-50,761.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829.26,0,0,0,0,0,289.28,89.77,0,0,0,0,0,0,0,0,0,1429.29,0,0,0,0,0,0,0,0,0,0,0,0,0,234.6,150.77,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.79,1478.6
234850,MR,First Name 145153,Last Name 145153,21/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,117.1,0,0,0,0,0,238.34,0,0,0,0,0,597.6,0,0,0,0,0,615.36,0,0,0,0,0,0,0,0,0,0,2346.8,0,0,0,0,0,0,0,-23.35,0,-50,0,0,-73.35,402.8,252.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.87,2108.68
234851,MR,First Name 145249,Last Name 145249,21/11/2011,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891.45,0,0,0,0,0,5.75,28.43,0,0,0,0,0,0,0,0,0,1661.11,0,0,0,0,0,0,0,-22.06,0,0,0,0,-22.06,266.4,175.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.34,1636.81
234852,MS,First Name 145259,Last Name 145259,22/01/2010,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,65.87,0,0,0,0,238.34,0,0,0,0,0,603.72,0,0,0,0,0,234.25,0,0,0,0,0,0,0,0,0,0,1920.58,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,219.4,207.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.25,1967.86
600002,MR,First Name 600002,Last Name 600002,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,-56.57,0,0,0,0,0,0,0,238.34,0,0,0,0,0,779.1,0,0,0,0,25.37,0,17.5,0,0,0,0,0,0,0,0,0,1739.22,-54.98,0,0,0,0,0,0,-27.16,0,0,0,0,-82.14,281,178.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.1,1688.08
600007,MR,First Name 600007,Last Name 600007,11/06/2007,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,365.5,0,0,0,0,0,202.47,23.91,0,0,0,0,0,0,0,0,0,1719.87,0,-65.25,0,0,0,0,0,-32.12,0,0,0,0,-97.37,287.2,173.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,20.83,681.98,1430.62
600010,MR,First Name 600010,Last Name 600010,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,234.2,0,0,0,0,0,0,0,0,0,0,0,1128.75,0,0,0,0,25.97,0,53.02,0,0,0,0,0,0,0,0,0,2220.34,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,390.6,243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.42,2060.45
600013,MR,First Name 600013,Last Name 600013,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,976.95,0,0,0,0,0,0,20.37,0,0,0,0,0,0,0,0,0,2100.73,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,347.6,229.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,577.07,1998.19
600016,MR,First Name 600016,Last Name 600016,11/06/2007,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,109.32,0,0,0,0,86.67,0,0,0,0,0,0,1346.47,0,0,0,0,0,0,30.58,0,0,0,0,0,0,0,0,0,2267.11,0,0,0,0,0,0,0,0,0,0,-13.88,0,-13.88,389.4,249.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.04,2104.29
600017,MR,First Name 600017,Last Name 600017,28/09/2009,,0,0,0,0,0,0,1293.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,2457,0,0,0,0,73.26,357.42,0,0,-10.4,0,0,0,0,0,0,0,3918.6,0,0,0,0,0,0,0,0,0,0,-16.06,0,-16.06,933.71,357.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,1440.9,2951.74
600021,MR,First Name 600021,Last Name 600021,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,292.75,0,0,0,0,0,238.34,0,0,0,0,0,2368,0,0,0,0,31.97,330.5,53.02,0,0,0,0,0,0,0,0,0,4092.98,0,0,0,0,0,0,0,0,0,0,-15.57,0,-15.57,999.71,360.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.4,3207.11
600022,MR,First Name 600022,Last Name 600022,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,234.2,0,0,0,0,86.67,238.34,0,0,0,0,0,2571.84,0,0,0,0,568.54,416.85,97.5,0,0,0,0,0,0,0,0,0,4992.34,0,0,0,0,0,0,0,-23.35,0,0,0,0,-23.35,1356.11,378.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734.63,3724.46
600023,MR,First Name 600023,Last Name 600023,11/06/2007,,17.51,-17.51,0,0,0,0,507.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,215.1,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,329.59,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6,18.8,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,250,0,0,0,0,0,0,0,0,0,0,0,304.75,514.94
600025,MR,First Name 600025,Last Name 600025,11/06/2007,,0,0,0,0,0,0,980.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,56.57,0,0,0,0,69.34,0,0,0,0,0,0,1815.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2431.76,0,0,0,0,0,0,0,0,0,0,-9.81,0,-9.81,434.2,269.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.09,2207.96
600027,MR,First Name 600027,Last Name 600027,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,1657.5,0,0,0,0,27.18,0,23.71,0,0,0,0,0,0,0,0,0,2811.8,0,-84,0,0,0,0,0,-31.14,0,0,0,0,-115.14,487.4,302.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790.25,2396.51
600028,MR,First Name 600028,Last Name 600028,11/06/2007,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,649.35,0,0,0,0,32.45,417.35,0,0,0,0,0,0,0,0,0,0,2171.48,0,0,0,0,0,0,0,0,0,0,-14.95,0,-14.95,361.6,238.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.63,2047
600030,MISS,First Name 600030,Last Name 600030,11/06/2007,,0,0,0,0,0,0,190.25,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,213.39,0,0,0,0,25.92,7.4,0,0,0,0,0,0,0,0,0,0,-40.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,349.96
600034,MR,First Name 600034,Last Name 600034,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,339.42,0,0,0,0,86.67,238.34,0,0,0,0,0,222,0,0,0,0,0,450.2,36.95,0,0,0,0,0,0,0,0,0,2109.06,0,0,0,0,0,0,0,-29.42,0,0,0,0,-29.42,354.6,228.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.41,1986.33
600036,MR,First Name 600036,Last Name 600036,01/03/2008,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,253,0,0,0,0,26.65,28.1,0,0,0,0,0,0,0,0,0,0,1368.24,0,0,0,0,0,0,0,-29.42,0,0,0,0,-29.42,217.6,139.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,507.51,1321.41
600048,MR,First Name 600048,Last Name 600048,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,169.71,0,0,0,0,86.67,0,0,0,0,0,0,2311.08,0,0,0,0,0,0,48.27,0,0,0,0,0,0,0,0,0,3351.21,0,0,0,0,0,0,0,0,0,0,-14.71,0,-14.71,613.4,345.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,975.93,2850.67
600055,MR,First Name 600055,Last Name 600055,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,226.28,0,0,0,0,86.67,238.34,0,0,0,0,0,1309.89,0,0,0,0,0,122.12,35.21,0,0,0,0,0,0,0,0,0,2753.99,0,-65.25,0,0,0,0,0,0,0,0,-14.71,0,-79.96,497.6,300.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.73,2366.4
600060,MRS,First Name 600060,Last Name 600060,11/06/2007,,0,0,0,0,0,0,507.42,3,90,10,2,90,10,2,-490.1,0,0,0,-117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,56.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446.48
600061,MR,First Name 600061,Last Name 600061,11/06/2007,,0,0,0,0,0,0,947.33,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,163.97,0,0,0,0,0,0,0,0,0,0,0,634.53,0,0,0,0,15.04,129.2,0,0,0,0,0,0,0,0,0,0,1399.97,0,0,0,0,0,0,0,0,0,0,-9.14,0,-9.14,209.4,146.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,455.55,1425.38
600063,MR,First Name 600063,Last Name 600063,11/06/2007,,0,0,0,0,0,0,1271.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1742.58,0,0,0,0,177.71,0,57.15,0,0,0,0,0,0,0,0,0,2997.1,0,0,0,0,0,0,0,-23.44,-93.76,0,0,0,-117.2,514.6,324.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,847.77,2522.23
600064,MISS,First Name 600064,Last Name 600064,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.4,0,0,0,0,18.52,168.51,0,0,0,0,0,0,0,0,0,0,1122.91,-35.91,0,0,0,0,0,0,0,0,0,-14.71,0,-50.62,-31.4,107.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.53,1485.86
600067,MR,First Name 600067,Last Name 600067,11/06/2007,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,177.33,0,0,0,0,0,238.34,0,0,0,0,0,2789.6,0,0,0,0,119.48,646.16,89.61,0,0,0,0,0,0,0,0,0,4851.09,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,967.31,375.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,200,0,0,0,0,0,0,0,0,0,0,1592.84,3716.73
600068,MR,First Name 600068,Last Name 600068,11/06/2007,,0,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1274.88,0,0,0,0,26.57,812.41,0,0,0,0,0,0,0,0,0,0,3087.68,0,0,0,0,0,0,0,-29.42,0,0,0,0,-29.42,543,340.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,1083.31,2465.05
600074,MR,First Name 600074,Last Name 600074,11/06/2007,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.45,0,0,0,0,0,6.79,16.8,0,0,0,0,0,0,0,0,0,1894.61,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,202.4,202.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.21,1947.88
600076,MR,First Name 600076,Last Name 600076,11/06/2007,,0,0,0,0,0,0,1014.83,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.13,0,0,0,0,0,0,0,0,0,0,-10.49,0,-10.49,100,71.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.61,1088.13
600077,MS,First Name 600077,Last Name 600077,11/06/2007,,0,0,0,0,0,0,761.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.52,0,0,0,0,19.48,170.4,0,0,0,0,0,0,0,0,0,0,703.38,0,0,0,0,0,0,0,0,0,0,0,0,0,176.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,276.2,917.28
600083,MR,First Name 600083,Last Name 600083,11/06/2007,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,3554.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583.27,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,1404.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,100,0,0,150,0,0,0,0,0,0,0,0,1754.11,3287.64
600090,MR,First Name 600090,Last Name 600090,11/06/2007,,0,0,0,0,0,0,761.08,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323.54,0,0,0,0,0,0,39.43,0,0,0,0,0,0,0,0,0,1633.95,0,0,0,0,0,0,0,0,0,0,0,0,0,271.8,175.33,0,0,0,0,0,0,0,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,0,80,0,0,0,0,0,0,0,0,692.55,1431.5
600091,MR,First Name 600091,Last Name 600091,11/06/2007,,0,0,0,0,0,0,761.08,3,90,10,2,90,10,2,-490.1,-85.87,0,0,0,0,0,0,0,0,0,0,-29.33,0,0,0,0,0,891.54,0,0,0,0,0,109.29,0,0,0,0,0,0,0,0,0,0,1156.61,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2,1539.51
600093,MR,First Name 600093,Last Name 600093,28/11/2008,,245.14,0,0,0,0,0,1225.58,3,90,10,2,90,10,2,-490.1,0,0,0,-791.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.89,0,0,0,0,0,0,0,0,0,0,176.81,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.4,0.47,0,0,7.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.38,675.29
600097,MR,First Name 600097,Last Name 600097,11/06/2007,,0,0,0,0,0,0,980.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648.05,0,0,0,0,0,0,0,-19.62,0,0,0,0,-19.62,75.4,54.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.06,988.47
600099,MR,First Name 600099,Last Name 600099,11/06/2007,,0,0,0,0,0,0,1237.42,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,292.71,0,0,0,0,0,238.34,0,0,0,0,0,5633.52,0,0,0,0,0,0,150.91,0,0,0,0,0,0,0,0,0,7062.8,0,0,0,0,0,0,0,-29.89,0,0,0,0,-29.89,1888.51,419.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,2558.31,4964.7
600100,MS,First Name 600100,Last Name 600100,11/06/2007,,0,0,0,0,0,0,1280.67,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,1225.5,0,0,0,0,18.72,0,27.76,0,0,0,0,0,0,0,0,0,2300.89,0,0,0,0,0,0,0,-31.62,0,0,0,0,-31.62,377.8,251.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,829.36,1930.01
600104,MR,First Name 600104,Last Name 600104,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,505.75,0,0,0,0,9.45,237.14,0,0,0,0,0,0,0,0,0,0,1769.08,-31.42,0,0,0,0,0,0,0,0,0,-15.57,0,-46.99,282,185.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.9,1744.29
600106,MISS,First Name 600106,Last Name 600106,11/06/2007,,372.09,-372.09,0,0,0,0,1014.75,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,663.25,0,0,0,0,13.38,0,23.95,0,0,0,0,0,0,0,0,0,1225.23,0,0,0,0,0,0,0,-20.99,0,0,0,0,-20.99,171,123.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.76,1399.58
600107,MR,First Name 600107,Last Name 600107,11/06/2007,,0,0,0,0,0,0,1268.5,3,90,10,2,90,10,2,-490.1,0,0,0,0,0,311.05,0,0,0,0,0,238.34,0,0,0,0,0,2855.16,0,0,0,0,121.75,244.33,106.9,0,0,0,0,0,0,0,0,0,4655.93,0,0,0,0,0,0,0,-23.35,0,0,0,0,-23.35,1206.51,371.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,1678.3,3444.38
600109,MRS,First Name 600109,Last Name 600109,22/11/2010,,0,0,0,0,0,0,1184.17,3,90,10,2,90,10,2,-490.1,0,0,0,-109.31,0,0,0,0,0,0,0,0,0,0,0,0,0,788.75,0,0,0,0,7.66,0,17.14,0,0,0,0,0,0,0,0,0,1398.31,0,0,0,0,0,0,0,-23.39,0,0,0,0,-23.39,221.4,144.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.64,1499.38
600111,MRS,First Name 600111,Last Name 600111,11/06/2007,,379.38,0,0,0,0,0,710.5,3,90,10,2,90,10,2,-490.1,0,0,0,-710.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.92,1.19,0,0,0,0,0,0,0,0,0,-97.61,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,397.49
